ItemID;SessionID;CategoryID;UnitID;ItemName;ItemCode;BuyPrice;RetailPrice;Price1;Qty1;Price2;Qty2;Weight;MinimumStock;CreatedDate;CreatedBy;ModifiedDate;ModifiedBy
371;;2;1;DISC PAD FORCE ONE MERK CHOHO;SN28717_5;9900;15000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
372;;2;1;DISC PAD RX KING MERK CHOHO;SN28717_6;11550;16000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
373;;2;1;KOPLING GANDA VARIO MERK CHOHO;SN28717_7;84975;120000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
374;;2;1;HOLDER SET110 SPIN;SN28717_8;24750;35000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
375;;2;1;BOLP SPEDOMETER KUNING  T10;SN4317_1;315;1000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
376;;2;1;A.ROLLER SET 5G MIO CHOHO;SN4317_10;26000;44000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
377;;2;1;A.ROLLER SET 6G MIO CHOHO;SN4317_11;31000;33000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
378;;2;1;A.ROLLER SET 6G MIO J CHOHO;SN4317_12;30925;33000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
379;;2;1;A.ROLLER SET 9G MIO MJ CHOHO;SN4317_13;23250;30000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
380;;2;1;A.ROLLER SET 9G XEON  CHOHO;SN4317_14;23250;30000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
381;;2;1;A.ROLLER SET 10G BEAT CHOHO;SN4317_15;20920;33000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
382;;2;1;A.ROLLER SET 10G MIO CHOHO;SN4317_16;31000;33000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
383;;2;1;A.ROLLER SET 10G MIO MJ CHOHO;SN4317_17;23250;30000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
384;;2;1;A.ROLLER SET 10G SPIN CHOHO;SN4317_18;23250;33000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
385;;2;1;A.ROLLER SET 10G XEON CHOHO;SN4317_19;23250;30000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
386;;2;1;CARBURATOR ASSY REVO NEW;SN4317_2;89250;125000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
387;;2;1;A.ROLLER SET 10G BEAT CHOHO;SN4317_20;20925;33000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
388;;2;1;A.ROLLER SET 11G MIO CHOHO;SN4317_21;31000;44000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
389;;2;1;A.ROLLER SET 11G MIO MJ CHOHO;SN4317_22;23250;33000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
390;;2;1;A.ROLLER SET 12G MIO MJ CHOHO;SN4317_23;23250;33000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
391;;2;1;A.ROLLER SET 12G SPIN CHOHO;SN4317_24;23250;33000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
392;;2;1;A.ROLLER SET 13G VARIO CHOHO;SN4317_25;20925;30000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
393;;2;1;A.ROLLER SET 13G BEAT POP CHOHO;SN4317_26;20925;30000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
394;;2;1;A.ROLLER SET 13G MIO MJ CHOHO;SN4317_27;23250;33000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
395;;2;1;A.ROLLER SET 13G VARIO TECNO CHOHO;SN4317_28;23250;33000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
396;;2;1;A.ROLLER SET 14G BEAT POP CHOHO;SN4317_29;20925;30000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
397;;2;1;FOOTSTEP BELAKANG JUPITER Z;SN4317_3;9975;14000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
