PurchaseDetailsID;PurchaseID;ItemID;ItemDetailsID;BranchID;Quantity;BuyPrice;RetailPrice;Price1;Price2;CreatedDate;CreatedBy;ModifiedDate;ModifiedBy
248;65;200;;1;1;185000;207000;0;0;2018-08-21;Admin1;;
249;65;201;;1;0;17500;24000;0;0;2018-08-21;Admin1;;
250;65;202;;1;0;9500;13000;0;0;2018-08-21;Admin1;;
251;65;203;;1;5;37250;52000;0;0;2018-08-21;Admin1;;
252;66;204;;1;19;9850;15000;0;0;2018-08-21;Admin1;;
253;66;205;;1;3;20000;30000;0;0;2018-08-21;Admin1;;
254;66;206;;1;3;9000;15000;0;0;2018-08-21;Admin1;;
255;66;207;;1;10;18900;23000;0;0;2018-08-21;Admin1;;
256;66;208;;1;6;2750;5000;0;0;2018-08-21;Admin1;;
257;66;209;;1;5;11750;18000;0;0;2018-08-21;Admin1;;
258;66;210;;1;2;166500;187000;0;0;2018-08-21;Admin1;;
259;66;211;;1;2;8250;14000;0;0;2018-08-21;Admin1;;
260;66;212;;1;2;28500;43000;0;0;2018-08-21;Admin1;;
261;66;213;;1;2;40500;59000;0;0;2018-08-21;Admin1;;
262;66;214;;1;5;5000;9000;0;0;2018-08-21;Admin1;;
263;66;215;;1;5;42500;63000;0;0;2018-08-21;Admin1;;
264;66;216;;1;5;24650;36000;0;0;2018-08-21;Admin1;;
265;67;217;;1;2;136500;155000;0;0;2018-08-21;Admin1;;
266;67;218;;1;0;3850;6000;0;0;2018-08-21;Admin1;;
267;68;219;;1;2;40800;55000;0;0;2018-08-21;Admin1;;
268;69;220;;1;0;111740;130000;0;0;2018-08-21;Admin1;;
269;69;221;;1;2;137640;158000;0;0;2018-08-21;Admin1;;
270;69;222;;1;0;84000;120000;0;0;2018-08-21;Admin1;;
271;69;223;;1;2;126000;142000;0;0;2018-08-21;Admin1;;
272;70;224;;1;6;13000;16500;0;0;2018-08-21;Admin1;;
273;70;225;;1;0;11500;15000;0;0;2018-08-21;Admin1;;
274;70;226;;1;2;165000;187000;0;0;2018-08-21;Admin1;;
275;70;227;;1;3;28250;35000;0;0;2018-08-21;Admin1;;
276;70;228;;1;2;54500;68000;0;0;2018-08-21;Admin1;;
277;70;229;;1;1;66800;84000;0;0;2018-08-21;Admin1;;
278;70;230;;1;3;56000;70000;0;0;2018-08-21;Admin1;;
279;70;231;;1;1;46500;59000;0;0;2018-08-21;Admin1;;
280;71;232;;1;0;11700;15500;0;0;2018-08-21;Admin1;;
281;71;233;;1;0;8250;10000;0;0;2018-08-21;Admin1;;
282;71;234;;1;0;9250;12000;0;0;2018-08-21;Admin1;;
283;71;235;;1;0;20500;26000;0;0;2018-08-21;Admin1;;
284;72;236;;1;0;8500;11000;0;0;2018-08-21;Admin1;;
285;72;237;;1;5;23750;29000;0;0;2018-08-21;Admin1;;
286;73;238;;1;3;22000;30000;0;0;2018-08-21;Admin1;;
287;73;239;;1;1;23850;33000;0;0;2018-08-21;Admin1;;
288;73;240;;1;1;19250;26000;0;0;2018-08-21;Admin1;;
289;73;241;;1;1;143500;172000;0;0;2018-08-21;Admin1;;
290;73;242;;1;1;129500;150000;0;0;2018-08-21;Admin1;;
291;74;243;;1;3;15450;20000;0;0;2018-08-21;Admin1;;
292;74;244;;1;3;17250;23000;0;0;2018-08-21;Admin1;;
293;74;245;;1;5;44500;58000;0;0;2018-08-21;Admin1;;
294;74;246;;1;3;18000;25000;0;0;2018-08-21;Admin1;;
295;74;247;;1;20;9850;13000;0;0;2018-08-21;Admin1;;
296;74;248;;1;3;18500;25000;0;0;2018-08-21;Admin1;;
297;74;249;;1;3;14500;20000;0;0;2018-08-21;Admin1;;
298;74;250;;1;3;15000;20000;0;0;2018-08-21;Admin1;;
299;74;251;;1;1;14500;20000;0;0;2018-08-21;Admin1;;
300;75;252;;1;3;183000;208000;0;0;2018-08-21;Admin1;;
301;75;253;;1;2;217000;245000;0;0;2018-08-21;Admin1;;
302;75;254;;1;2;250000;280000;0;0;2018-08-21;Admin1;;
303;75;255;;1;30;8200;12000;0;0;2018-08-21;Admin1;;
304;75;256;;1;5;9250;14000;0;0;2018-08-21;Admin1;;
305;76;257;;1;20;2850;5000;0;0;2018-08-21;Admin1;;
306;76;258;;1;10;12150;20000;0;0;2018-08-21;Admin1;;
307;77;259;;1;0;9035;14000;0;0;2018-08-21;Admin1;;
308;77;260;;1;0;8100;12000;0;0;2018-08-21;Admin1;;
309;77;261;;1;5;9350;14000;0;0;2018-08-21;Admin1;;
310;77;262;;1;10;11000;16000;0;0;2018-08-21;Admin1;;
311;77;263;;1;1;22400;28000;0;0;2018-08-21;Admin1;;
312;77;264;;1;0;23650;29000;0;0;2018-08-21;Admin1;;
313;79;265;;1;2;102550;139500;0;0;2018-08-21;Admin1;;
314;79;266;;1;2;49500;70000;0;0;2018-08-21;Admin1;;
315;79;267;;1;3;28500;40000;0;0;2018-08-21;Admin1;;
316;79;268;;1;2;129000;175500;0;0;2018-08-21;Admin1;;
317;79;269;;1;5;2150;5000;0;0;2018-08-21;Admin1;;
318;79;270;;1;2;104800;148000;0;0;2018-08-21;Admin1;;
319;79;271;;1;2;112000;158000;0;0;2018-08-21;Admin1;;
320;79;272;;1;5;22080;32000;0;0;2018-08-21;Admin1;;
321;79;273;;1;0;9500;12500;0;0;2018-08-21;Admin1;;
322;79;274;;1;0;8250;12000;0;0;2018-08-21;Admin1;;
323;79;275;;1;0;14750;20000;0;0;2018-08-21;Admin1;;
324;80;276;;1;3;186000;210000;0;0;2018-08-21;Admin1;;
325;81;277;;1;0;22500;32000;0;0;2018-08-21;Admin1;;
326;81;278;;1;6;15500;22000;0;0;2018-08-21;Admin1;;
327;81;279;;1;8;8500;12000;0;0;2018-08-21;Admin1;;
328;81;280;;1;3;14500;21000;0;0;2018-08-21;Admin1;;
329;82;281;;1;2;9500;15000;0;0;2018-08-21;Admin1;;
330;82;282;;1;3;12750;20000;0;0;2018-08-21;Admin1;;
331;82;283;;1;5;7500;12000;0;0;2018-08-21;Admin1;;
332;82;284;;1;2;21900;32000;0;0;2018-08-21;Admin1;;
333;83;285;;1;20;2800;5000;0;0;2018-08-21;Admin1;;
334;83;286;;1;20;2800;5000;0;0;2018-08-21;Admin1;;
335;83;287;;1;0;30000;38000;0;0;2018-08-21;Admin1;;
336;83;288;;1;0;24000;32000;0;0;2018-08-21;Admin1;;
337;83;289;;1;0;8500;12000;0;0;2018-08-21;Admin1;;
338;84;290;;1;0;30714.28571;37000;0;0;2018-08-21;Admin1;;
339;85;291;;1;3;38000;55000;0;0;2018-08-21;Admin1;;
340;85;292;;1;5;24000;35000;0;0;2018-08-21;Admin1;;
341;85;293;;1;5;24000;35000;0;0;2018-08-21;Admin1;;
342;85;294;;1;4;24000;35000;0;0;2018-08-21;Admin1;;
343;85;295;;1;4;24000;35000;0;0;2018-08-21;Admin1;;
344;86;296;;1;3;22500;35000;0;0;2018-08-21;Admin1;;
345;86;297;;1;3;10000;17000;0;0;2018-08-21;Admin1;;
346;86;298;;1;50;4500;9000;0;0;2018-08-21;Admin1;;
347;86;299;;1;3;155000;225000;0;0;2018-08-21;Admin1;;
348;86;300;;1;1;95000;140000;0;0;2018-08-21;Admin1;;
349;86;301;;1;1;36000;55000;0;0;2018-08-21;Admin1;;
350;86;302;;1;2;125000;182000;0;0;2018-08-21;Admin1;;
351;87;303;;1;3;105000;152000;0;0;2018-08-21;Admin1;;
352;87;304;;1;2;13000;20000;0;0;2018-08-21;Admin1;;
353;87;305;;1;3;35000;52000;0;0;2018-08-21;Admin1;;
354;87;306;;1;0;25000;36000;0;0;2018-08-21;Admin1;;
355;87;307;;1;1;12500;20000;0;0;2018-08-21;Admin1;;
356;87;308;;1;4;9000;15000;0;0;2018-08-21;Admin1;;
357;87;309;;1;2;9000;15000;0;0;2018-08-21;Admin1;;
358;87;310;;1;3;18500;28000;0;0;2018-08-21;Admin1;;
359;87;311;;1;0;10000;15000;0;0;2018-08-21;Admin1;;
360;87;312;;1;3;75000;110000;0;0;2018-08-21;Admin1;;
361;87;313;;1;2;30000;45000;0;0;2018-08-21;Admin1;;
362;88;314;;1;8;47500;69000;0;0;2018-08-21;Admin1;;
363;89;315;;1;1;158360;176000;0;0;2018-08-21;Admin1;;
364;89;316;;1;1;130980;145000;0;0;2018-08-21;Admin1;;
365;89;317;;1;1;153180;170000;0;0;2018-08-21;Admin1;;
366;89;318;;1;1;196840;219000;0;0;2018-08-21;Admin1;;
367;89;319;;1;1;186480;210000;0;0;2018-08-21;Admin1;;
368;89;320;;1;2;233840;260000;0;0;2018-08-21;Admin1;;
369;90;321;;1;2;135420;152000;0;0;2018-08-21;Admin1;;
370;90;322;;1;0;108040;120000;0;0;2018-08-21;Admin1;;
371;90;323;;1;1;109520;122000;0;0;2018-08-21;Admin1;;
372;90;324;;1;1;186480;210000;0;0;2018-08-21;Admin1;;
373;91;325;;1;2;158360;177000;0;0;2018-08-21;Admin1;;
374;91;326;;1;2;108040;122000;0;0;2018-08-21;Admin1;;
375;91;327;;1;2;109520;122000;0;0;2018-08-21;Admin1;;
376;91;328;;1;2;137640;155000;0;0;2018-08-21;Admin1;;
377;91;329;;1;2;134680;150000;0;0;2018-08-21;Admin1;;
378;92;330;;1;0;108040;120000;0;0;2018-08-21;Admin1;;
379;92;331;;1;1;109520;122000;0;0;2018-08-21;Admin1;;
380;92;332;;1;1;167240;185000;0;0;2018-08-21;Admin1;;
381;93;333;;1;2;92500;105000;0;0;2018-08-21;Admin1;;
382;93;334;;1;2;108040;122000;0;0;2018-08-21;Admin1;;
383;93;335;;1;2;109520;123000;0;0;2018-08-21;Admin1;;
384;93;336;;1;2;134680;150000;0;0;2018-08-21;Admin1;;
385;94;337;;1;2;156880;176000;0;0;2018-08-21;Admin1;;
386;94;338;;1;2;153180;172000;0;0;2018-08-21;Admin1;;
387;95;339;;1;3;134066;152000;0;0;2018-08-21;Admin1;;
388;96;340;;1;0;108040;120000;0;0;2018-08-21;Admin1;;
389;96;341;;1;2;137640;155000;0;0;2018-08-21;Admin1;;
390;97;342;;1;5;19162;23000;0;0;2018-08-21;Admin1;;
391;97;343;;1;5;20268;25000;0;0;2018-08-21;Admin1;;
392;97;344;;1;5;18057;22000;0;0;2018-08-21;Admin1;;
393;97;345;;1;5;18794;23000;0;0;2018-08-21;Admin1;;
394;98;346;;1;1;188410;265000;0;0;2018-08-21;Admin1;;
395;99;347;;1;3;17688;20000;0;0;2018-08-21;Admin1;;
396;100;348;;1;2;74700;104000;0;0;2018-08-21;Admin1;;
397;100;349;;1;2;41500;58000;0;0;2018-08-21;Admin1;;
398;100;350;;1;3;41500;58000;0;0;2018-08-21;Admin1;;
399;100;351;;1;1;188410;260000;0;0;2018-08-21;Admin1;;
400;101;352;;1;2;32370;39000;0;0;2018-08-21;Admin1;;
401;102;353;;1;2;191250;215000;0;0;2018-08-21;Admin1;;
402;102;354;;1;1;255000;290000;0;0;2018-08-21;Admin1;;
403;103;355;;1;0;19734;28000;0;0;2018-08-21;Admin1;;
404;104;356;;1;2;104625;118000;0;0;2018-08-21;Admin1;;
405;105;357;;1;2;158000;178000;0;0;2018-08-21;Admin1;;
406;105;358;;1;2;135000;152000;0;0;2018-08-21;Admin1;;
407;105;359;;1;2;173000;195000;0;0;2018-08-21;Admin1;;
408;105;360;;1;0;17000;20000;0;0;2018-08-21;Admin1;;
409;105;361;;1;0;10500;12000;0;0;2018-08-21;Admin1;;
410;105;362;;1;0;39000;44000;0;0;2018-08-21;Admin1;;
411;105;363;;1;2;47500;54000;0;0;2018-08-21;Admin1;;
412;106;364;;1;2;98000;145000;0;0;2018-08-21;Admin1;;
413;106;365;;1;2;98000;145000;0;0;2018-08-21;Admin1;;
414;106;366;;1;2;98000;145000;0;0;2018-08-21;Admin1;;
415;106;367;;1;3;131000;190000;0;0;2018-08-21;Admin1;;
416;106;368;;1;5;60000;90000;0;0;2018-08-21;Admin1;;
417;106;369;;1;8;22500;33000;0;0;2018-08-21;Admin1;;
418;107;370;;1;1;22500;28000;0;0;2018-08-21;Admin1;;
419;107;371;;1;4;128000;180000;0;0;2018-08-21;Admin1;;
420;107;372;;1;3;43500;62000;0;0;2018-08-21;Admin1;;
421;107;373;;1;3;43500;62000;0;0;2018-08-21;Admin1;;
422;108;374;;1;0;82500;120000;0;0;2018-08-21;Admin1;;
423;108;375;;1;2;82500;120000;0;0;2018-08-21;Admin1;;
424;108;376;;1;1;57500;83000;0;0;2018-08-21;Admin1;;
425;108;377;;1;0;57500;83000;0;0;2018-08-21;Admin1;;
426;108;378;;1;2;82500;120000;0;0;2018-08-21;Admin1;;
427;108;379;;1;2;82500;120000;0;0;2018-08-21;Admin1;;
428;108;380;;1;5;70000;100000;0;0;2018-08-21;Admin1;;
429;109;381;;1;0;19734;28000;0;0;2018-08-21;Admin1;;
430;110;382;;1;3;108720;125000;0;0;2018-08-21;Admin1;;
431;110;383;;1;0;133920;158000;0;0;2018-08-21;Admin1;;
432;111;384;;1;0;90000;130000;0;0;2018-08-21;Admin1;;
433;111;385;;1;3;20000;30000;0;0;2018-08-21;Admin1;;
434;111;386;;1;0;10000;15000;0;0;2018-08-21;Admin1;;
435;111;387;;1;0;10000;15000;0;0;2018-08-21;Admin1;;
436;111;388;;1;0;165000;150000;0;0;2018-08-21;Admin1;;
437;111;389;;1;3;4000;10000;0;0;2018-08-21;Admin1;;
438;111;390;;1;2;4000;10000;0;0;2018-08-21;Admin1;;
439;111;391;;1;2;4000;10000;0;0;2018-08-21;Admin1;;
440;111;392;;1;1;4000;10000;0;0;2018-08-21;Admin1;;
441;112;393;;1;3;12610;20000;0;0;2018-08-21;Admin1;;
442;113;394;;1;0;12125;20000;0;0;2018-08-21;Admin1;;
443;113;395;;1;0;13580;22000;0;0;2018-08-21;Admin1;;
444;113;396;;1;0;13580;22000;0;0;2018-08-21;Admin1;;
445;113;397;;1;0;13580;22000;0;0;2018-08-21;Admin1;;
446;113;398;;1;0;13580;22000;0;0;2018-08-21;Admin1;;
447;113;399;;1;0;13580;22000;0;0;2018-08-21;Admin1;;
448;113;400;;1;0;19400;30000;0;0;2018-08-21;Admin1;;
449;113;401;;1;1;19400;30000;0;0;2018-08-21;Admin1;;
450;113;402;;1;1;17460;28000;0;0;2018-08-21;Admin1;;
451;113;403;;1;1;17460;28000;0;0;2018-08-21;Admin1;;
452;113;404;;1;1;17460;28000;0;0;2018-08-21;Admin1;;
453;113;405;;1;0;12125;20000;0;0;2018-08-21;Admin1;;
454;113;406;;1;1;17460;28000;0;0;2018-08-21;Admin1;;
455;113;407;;1;1;17460;28000;0;0;2018-08-21;Admin1;;
456;113;408;;1;0;17460;28000;0;0;2018-08-21;Admin1;;
457;113;409;;1;0;17460;28000;0;0;2018-08-21;Admin1;;
458;113;410;;1;0;12125;20000;0;0;2018-08-21;Admin1;;
459;113;411;;1;0;12125;20000;0;0;2018-08-21;Admin1;;
460;113;412;;1;0;12125;20000;0;0;2018-08-21;Admin1;;
461;113;413;;1;0;12125;20000;0;0;2018-08-21;Admin1;;
462;113;414;;1;1;12610;20000;0;0;2018-08-21;Admin1;;
463;113;415;;1;1;12610;20000;0;0;2018-08-21;Admin1;;
464;113;416;;1;0;12610;20000;0;0;2018-08-21;Admin1;;
465;114;417;;1;0;220000;300000;0;0;2018-08-21;Admin1;;
466;114;418;;1;0;10000;13500;0;0;2018-08-21;Admin1;;
467;115;419;;1;0;14000;22000;0;0;2018-08-21;Admin1;;
468;115;420;;1;3;14000;22000;0;0;2018-08-21;Admin1;;
469;115;421;;1;1;14000;22000;0;0;2018-08-21;Admin1;;
470;115;422;;1;3;13000;20000;0;0;2018-08-21;Admin1;;
471;115;423;;1;2;17500;28000;0;0;2018-08-21;Admin1;;
472;115;424;;1;2;18000;28000;0;0;2018-08-21;Admin1;;
473;115;425;;1;0;18000;28000;0;0;2018-08-21;Admin1;;
474;115;426;;1;3;18000;28000;0;0;2018-08-21;Admin1;;
475;115;427;;1;0;20000;30000;0;0;2018-08-21;Admin1;;
476;116;428;;1;0;7760;12000;0;0;2018-08-21;Admin1;;
477;116;429;;1;0;130950;189000;0;0;2018-08-21;Admin1;;
478;117;430;;1;5;75000;110000;0;0;2018-08-21;Admin1;;
479;117;431;;1;0;35000;52000;0;0;2018-08-21;Admin1;;
480;117;432;;1;0;12500;20000;0;0;2018-08-21;Admin1;;
481;117;433;;1;2;12500;20000;0;0;2018-08-21;Admin1;;
482;117;434;;1;3;22500;35000;0;0;2018-08-21;Admin1;;
483;117;435;;1;4;30000;45000;0;0;2018-08-21;Admin1;;
484;117;436;;1;2;17500;28000;0;0;2018-08-21;Admin1;;
485;117;437;;1;1;17500;28000;0;0;2018-08-21;Admin1;;
486;117;438;;1;4;25000;40000;0;0;2018-08-21;Admin1;;
487;117;439;;1;2;21000;33000;0;0;2018-08-21;Admin1;;
488;118;440;;1;2;14000;22000;0;0;2018-08-21;Admin1;;
489;118;441;;1;0;19000;29000;0;0;2018-08-21;Admin1;;
490;118;442;;1;0;19000;29000;0;0;2018-08-21;Admin1;;
491;118;443;;1;1;95000;140000;0;0;2018-08-21;Admin1;;
492;118;444;;1;0;30000;45000;0;0;2018-08-21;Admin1;;
493;118;445;;1;1;150000;220000;0;0;2018-08-21;Admin1;;
494;118;446;;1;0;150000;220000;0;0;2018-08-21;Admin1;;
495;118;447;;1;1;150000;220000;0;0;2018-08-21;Admin1;;
496;118;448;;1;1;150000;220000;0;0;2018-08-21;Admin1;;
497;118;449;;1;0;8000;15000;0;0;2018-08-21;Admin1;;
498;118;450;;1;0;25000;38000;0;0;2018-08-21;Admin1;;
499;118;451;;1;0;25000;38000;0;0;2018-08-21;Admin1;;
500;118;452;;1;0;25000;38000;0;0;2018-08-21;Admin1;;
501;118;453;;1;0;25000;38000;0;0;2018-08-21;Admin1;;
502;118;454;;1;0;25000;38000;0;0;2018-08-21;Admin1;;
503;118;455;;1;1;25000;38000;0;0;2018-08-21;Admin1;;
504;118;456;;1;0;19000;29000;0;0;2018-08-21;Admin1;;
505;118;457;;1;0;19000;29000;0;0;2018-08-21;Admin1;;
506;119;458;;1;1;77500;110000;0;0;2018-08-21;Admin1;;
507;119;459;;1;10;4305;8000;0;0;2018-08-21;Admin1;;
508;119;460;;1;0;2520;5000;0;0;2018-08-21;Admin1;;
509;119;461;;1;1;2625;5000;0;0;2018-08-21;Admin1;;
510;119;462;;1;10;1575;4000;0;0;2018-08-21;Admin1;;
511;119;463;;1;10;2520;5000;0;0;2018-08-21;Admin1;;
512;119;464;;1;10;1575;4000;0;0;2018-08-21;Admin1;;
513;119;465;;1;15;1470;4000;0;0;2018-08-21;Admin1;;
514;119;466;;1;0;1942;5000;0;0;2018-08-21;Admin1;;
515;119;467;;1;1;81375;115000;0;0;2018-08-21;Admin1;;
516;119;468;;1;1;42625;60000;0;0;2018-08-21;Admin1;;
517;119;469;;1;1;42625;60000;0;0;2018-08-21;Admin1;;
518;119;470;;1;1;48825;70000;0;0;2018-08-21;Admin1;;
519;119;471;;1;1;38750;55000;0;0;2018-08-21;Admin1;;
520;119;472;;1;1;38750;55000;0;0;2018-08-21;Admin1;;
521;119;473;;1;1;42625;60000;0;0;2018-08-21;Admin1;;
522;119;474;;1;10;2625;5000;0;0;2018-08-21;Admin1;;
523;120;475;;1;0;12600;18000;0;0;2018-08-21;Admin1;;
524;120;476;;1;1;10800;16000;0;0;2018-08-21;Admin1;;
525;120;477;;1;0;30600;44000;0;0;2018-08-21;Admin1;;
526;120;478;;1;6;27000;40000;0;0;2018-08-21;Admin1;;
527;121;479;;1;10;1470;3000;0;0;2018-08-21;Admin1;;
528;121;480;;1;4;50400;72000;0;0;2018-08-21;Admin1;;
529;121;481;;1;33;1050;2500;0;0;2018-08-21;Admin1;;
530;121;482;;1;3;9900;15000;0;0;2018-08-21;Admin1;;
531;121;483;;1;4;11550;16000;0;0;2018-08-21;Admin1;;
532;121;484;;1;5;84975;120000;0;0;2018-08-21;Admin1;;
533;121;485;;1;2;24750;35000;0;0;2018-08-21;Admin1;;
534;122;486;;1;16;315;1000;0;0;2018-08-21;Admin1;;
535;122;487;;1;0;26000;44000;0;0;2018-08-21;Admin1;;
536;122;488;;1;1;31000;33000;0;0;2018-08-21;Admin1;;
537;122;489;;1;1;30925;33000;0;0;2018-08-21;Admin1;;
538;122;490;;1;0;23250;30000;0;0;2018-08-21;Admin1;;
539;122;491;;1;1;23250;30000;0;0;2018-08-21;Admin1;;
540;122;492;;1;1;20920;33000;0;0;2018-08-21;Admin1;;
541;122;493;;1;0;31000;33000;0;0;2018-08-21;Admin1;;
542;122;494;;1;3;23250;30000;0;0;2018-08-21;Admin1;;
543;122;495;;1;0;23250;33000;0;0;2018-08-21;Admin1;;
544;122;496;;1;1;23250;30000;0;0;2018-08-21;Admin1;;
545;122;497;;1;3;89250;125000;0;0;2018-08-21;Admin1;;
546;122;498;;1;1;20925;33000;0;0;2018-08-21;Admin1;;
547;122;499;;1;0;31000;44000;0;0;2018-08-21;Admin1;;
548;122;500;;1;0;23250;33000;0;0;2018-08-21;Admin1;;
549;122;501;;1;0;23250;33000;0;0;2018-08-21;Admin1;;
550;122;502;;1;0;23250;33000;0;0;2018-08-21;Admin1;;
551;122;503;;1;0;20925;30000;0;0;2018-08-21;Admin1;;
552;122;504;;1;3;20925;30000;0;0;2018-08-21;Admin1;;
553;122;505;;1;3;23250;33000;0;0;2018-08-21;Admin1;;
554;122;506;;1;3;23250;33000;0;0;2018-08-21;Admin1;;
555;122;507;;1;0;20925;30000;0;0;2018-08-21;Admin1;;
556;122;508;;1;3;9975;14000;0;0;2018-08-21;Admin1;;
557;122;509;;1;1;23250;33000;0;0;2018-08-21;Admin1;;
558;122;510;;1;3;20925;30000;0;0;2018-08-21;Admin1;;
559;122;511;;1;1;23250;30000;0;0;2018-08-21;Admin1;;
560;122;512;;1;1;20925;33000;0;0;2018-08-21;Admin1;;
561;122;513;;1;1;23250;33000;0;0;2018-08-21;Admin1;;
562;122;514;;1;3;23250;33000;0;0;2018-08-21;Admin1;;
563;122;515;;1;3;8925;13000;0;0;2018-08-21;Admin1;;
564;122;516;;1;3;8925;13000;0;0;2018-08-21;Admin1;;
565;122;517;;1;3;9925;20000;0;0;2018-08-21;Admin1;;
566;122;518;;1;3;18900;27000;0;0;2018-08-21;Admin1;;
567;122;519;;1;3;18900;27000;0;0;2018-08-21;Admin1;;
568;122;520;;1;9;4725;8000;0;0;2018-08-21;Admin1;;
569;123;521;;1;0;10850;17000;0;0;2018-08-21;Admin1;;
570;123;522;;1;100;168;500;0;0;2018-08-21;Admin1;;
571;123;523;;1;0;178.5;500;0;0;2018-08-21;Admin1;;
572;123;524;;1;0;178.5;500;0;0;2018-08-21;Admin1;;
573;123;525;;1;5;10850;17000;0;0;2018-08-21;Admin1;;
574;123;526;;1;0;10850;17000;0;0;2018-08-21;Admin1;;
575;123;527;;1;3;98425;140000;0;0;2018-08-21;Admin1;;
576;123;528;;1;3;124000;175000;0;0;2018-08-21;Admin1;;
577;123;529;;1;3;102300;145000;0;0;2018-08-21;Admin1;;
578;123;530;;1;3;102300;145000;0;0;2018-08-21;Admin1;;
579;123;531;;1;3;124000;175000;0;0;2018-08-21;Admin1;;
580;123;532;;1;3;8925;13000;0;0;2018-08-21;Admin1;;
581;124;533;;1;10;27000;39000;0;0;2018-08-21;Admin1;;
582;124;534;;1;2;27000;39000;0;0;2018-08-21;Admin1;;
583;124;535;;1;2;12600;20000;0;0;2018-08-21;Admin1;;
584;124;536;;1;3;12600;20000;0;0;2018-08-21;Admin1;;
585;124;537;;1;10;5850;10000;0;0;2018-08-21;Admin1;;
586;125;538;;1;5;4725;9000;0;0;2018-08-21;Admin1;;
587;125;539;;1;2;10290;14000;0;0;2018-08-21;Admin1;;
588;125;540;;1;4;13020;20000;0;0;2018-08-21;Admin1;;
589;126;541;;1;3;143075;210000;0;0;2018-08-21;Admin1;;
590;126;542;;1;0;12610;20000;0;0;2018-08-21;Admin1;;
591;126;543;;1;0;11640;18000;0;0;2018-08-21;Admin1;;
592;126;544;;1;0;58200;85000;0;0;2018-08-21;Admin1;;
593;126;545;;1;0;17945;28000;0;0;2018-08-21;Admin1;;
594;126;546;;1;2;97000;140000;0;0;2018-08-21;Admin1;;
595;126;547;;1;2;97000;140000;0;0;2018-08-21;Admin1;;
596;126;548;;1;3;10670;16000;0;0;2018-08-21;Admin1;;
597;127;549;;1;0;10500;15000;0;0;2018-08-21;Admin1;;
598;127;550;;1;0;155000;220000;0;0;2018-08-21;Admin1;;
599;127;551;;1;1;130000;185000;0;0;2018-08-21;Admin1;;
600;128;552;;1;0;11640;20000;0;0;2018-08-21;Admin1;;
601;128;553;;1;0;111550;165000;0;0;2018-08-21;Admin1;;
602;128;554;;1;1;48500;70000;0;0;2018-08-21;Admin1;;
603;129;555;;1;2;174600;255000;0;0;2018-08-21;Admin1;;
604;129;556;;1;0;36860;55000;0;0;2018-08-21;Admin1;;
605;130;557;;1;0;25000;30000;0;0;2018-08-21;Admin1;;
606;130;558;;1;1;120000;168000;0;0;2018-08-21;Admin1;;
607;130;559;;1;1;170000;238000;0;0;2018-08-21;Admin1;;
608;131;560;;1;0;7275;11000;0;0;2018-08-21;Admin1;;
609;131;561;;1;0;15520;225000;0;0;2018-08-21;Admin1;;
610;131;562;;1;0;16975;25000;0;0;2018-08-21;Admin1;;
611;131;563;;1;1;26675;39000;0;0;2018-08-21;Admin1;;
612;135;564;;1;20;9500;13500;0;0;2018-08-21;Admin1;;
613;136;565;;1;1;150000;215000;0;0;2018-08-21;Admin1;;
614;136;566;;1;3;105000;150000;0;0;2018-08-21;Admin1;;
615;136;567;;1;3;10000;15000;0;0;2018-08-21;Admin1;;
616;137;568;;1;0;63050;95000;0;0;2018-08-21;Admin1;;
617;137;569;;1;1;24250;37000;0;0;2018-08-21;Admin1;;
618;137;570;;1;2;27160;40000;0;0;2018-08-21;Admin1;;
619;137;571;;1;2;44620;67000;0;0;2018-08-21;Admin1;;
620;137;572;;1;0;12125;20000;0;0;2018-08-21;Admin1;;
621;137;573;;1;1;46560;70000;0;0;2018-08-21;Admin1;;
622;138;574;;1;3;76630;114000;0;0;2018-08-21;Admin1;;
623;138;575;;1;3;28130;43000;0;0;2018-08-21;Admin1;;
624;138;576;;1;3;28130;43000;0;0;2018-08-21;Admin1;;
625;138;577;;1;3;77600;115000;0;0;2018-08-21;Admin1;;
626;139;578;;1;2;92150;135000;0;0;2018-08-21;Admin1;;
627;139;579;;1;1;10670;16000;0;0;2018-08-21;Admin1;;
628;139;580;;1;0;7275;11000;0;0;2018-08-21;Admin1;;
629;139;581;;1;0;5092.5;8000;0;0;2018-08-21;Admin1;;
630;139;582;;1;0;24250;35000;0;0;2018-08-21;Admin1;;
631;140;583;;1;3;51100;72000;0;0;2018-08-21;Admin1;;
632;140;584;;1;5;41000;58000;0;0;2018-08-21;Admin1;;
633;140;585;;1;5;30600;43000;0;0;2018-08-21;Admin1;;
634;140;586;;1;3;21060;30000;0;0;2018-08-21;Admin1;;
635;140;587;;1;5;21060;30000;0;0;2018-08-21;Admin1;;
636;140;588;;1;3;22500;32000;0;0;2018-08-21;Admin1;;
637;140;589;;1;0;121275;242550;0;0;2018-08-21;Admin1;;
638;140;590;;1;8;6500;10000;0;0;2018-08-21;Admin1;;
639;140;591;;1;10;6000;9000;0;0;2018-08-21;Admin1;;
640;140;592;;1;3;43150;62000;0;0;2018-08-21;Admin1;;
641;140;593;;1;5;21500;32000;0;0;2018-08-21;Admin1;;
642;140;594;;1;0;21500;32000;0;0;2018-08-21;Admin1;;
643;140;595;;1;0;11000;16000;0;0;2018-08-21;Admin1;;
644;140;596;;1;0;12000;17000;0;0;2018-08-21;Admin1;;
